id,years_experience,technical_skills,num_skills,previous_domains,preferred_role,current_salary,education_level,has_certifications,location_preference,last_job_duration,it_state
4820,7.9,"React,Microservices,REST API",3,"Security,Network Engineering",ML Engineer,147030,Bachelors,True,Hybrid,1.5,North Carolina
4821,2.1,"MongoDB,Linux,JavaScript,Node.js,TensorFlow,C++,Microservices,Java",8,Mobile Development,Data Scientist,104184,Bachelors,True,Hybrid,1.0,Georgia
4822,2.8,"Docker,JavaScript,REST API",3,Security,Data Scientist,92143,Masters,True,On-site,3.5,Illinois
4823,5.8,"Git,REST API,MongoDB,Python,Kubernetes,C++,SQL,JavaScript",8,"Cloud Computing,Web Development,Mobile Development",ML Engineer,135208,Masters,True,Hybrid,1.1,Florida
4824,4.1,"Java,REST API,Node.js,Linux,C++",5,Cloud Computing,Network Administrator,121922,PhD,True,Remote,1.1,Arizona
4825,4.6,"Node.js,Linux,Kubernetes,Java,Azure",5,"Data Science,Web Development,Systems Architecture",DevOps Engineer,122017,Masters,True,Remote,2.8,Illinois
4826,2.9,"JavaScript,Linux,Ruby,REST API,SQL,PyTorch,Python,Git",8,DevOps,Network Administrator,110135,Masters,True,Remote,2.9,Utah
4827,2.0,"JavaScript,Python,Java,Git",4,"DevOps,Network Engineering,Security",Full Stack Developer,92120,Bachelors,True,Remote,1.0,California
4828,4.7,"Kubernetes,React,Microservices,Python",4,"Database Administration,Network Engineering",Database Administrator,125338,Masters,False,Remote,1.2,Utah
4829,3.3,"Kubernetes,REST API,Docker,Azure,Node.js",5,"Systems Architecture,Cloud Computing,Data Science",DevOps Engineer,115332,Bachelors,True,Hybrid,1.5,Georgia
4830,3.9,"AWS,Git,React,Kubernetes,SQL,Python,Azure,JavaScript",8,"Machine Learning,Web Development,Data Science",Data Scientist,139728,Masters,True,Hybrid,2.9,North Carolina
4831,4.7,"SQL,REST API,Docker,Kubernetes,MongoDB,TensorFlow,AWS,Git",8,"Systems Architecture,Web Development,Machine Learning",Network Administrator,137547,Masters,True,Hybrid,1.7,North Carolina
4832,4.1,"Node.js,Azure,SQL,C++",4,"Cloud Computing,Database Administration",Database Administrator,100052,Bachelors,False,On-site,2.0,Virginia
4833,7.5,"Java,REST API,Go,JavaScript,MongoDB,Python",6,"Systems Architecture,Web Development,Data Science",ML Engineer,168188,Bachelors,False,On-site,3.7,Virginia
4834,6.0,"Git,Java,MongoDB,TensorFlow,JavaScript,Azure,Go",7,"Machine Learning,Web Development",DevOps Engineer,143741,Bachelors,True,Hybrid,1.2,Massachusetts
4835,2.2,"React,Node.js,REST API,Docker,C++,JavaScript,SQL,Python",8,Web Development,Data Scientist,105089,PhD,True,Remote,1.2,New York
4836,2.2,"Python,C++,JavaScript,REST API,Git,Node.js",6,DevOps,ML Engineer,97783,Bachelors,True,Hybrid,1.5,Utah
4837,4.4,"AWS,REST API,PyTorch,Node.js,JavaScript,Git,Linux",7,"DevOps,Mobile Development",Data Scientist,137797,Bachelors,True,Remote,1.7,Utah
4838,7.3,"Node.js,React,Azure,C++,TensorFlow",5,Mobile Development,Cloud Architect,142168,Masters,True,Remote,3.0,Florida
4839,2.5,"Kubernetes,Docker,REST API",3,"Data Science,Web Development",Data Scientist,96091,Bachelors,False,On-site,1.6,Massachusetts
4840,8.0,"Linux,REST API,Ruby",3,"Cloud Computing,Web Development,Mobile Development",Network Administrator,144064,Masters,False,Remote,3.6,Washington
4841,3.5,"AWS,Kubernetes,React,SQL,Docker",5,Web Development,Network Administrator,101493,Masters,False,Remote,1.4,Texas
4842,5.2,"PyTorch,Azure,JavaScript",3,"Web Development,Data Science",Network Administrator,108553,PhD,False,Remote,3.6,Arizona
4843,2.5,"SQL,JavaScript,Linux,Azure,Python",5,"Web Development,Cloud Computing",Software Engineer,91600,Masters,True,Hybrid,2.5,Arizona
4844,6.3,"SQL,TensorFlow,React,REST API",4,"Cloud Computing,DevOps,Security",ML Engineer,144787,Masters,False,Remote,1.8,North Carolina
4845,7.1,"Git,Python,Go,Microservices,Ruby,Linux",6,"Database Administration,Security,Web Development",ML Engineer,146961,Bachelors,False,Hybrid,3.8,Colorado
4846,7.4,"React,JavaScript,SQL,Node.js,C++",5,Web Development,Cloud Architect,153324,Bachelors,True,Remote,2.5,Arizona
4847,4.2,"React,Java,Docker,PyTorch,Python",5,"Cloud Computing,DevOps,Systems Architecture",Data Scientist,115970,Masters,True,Hybrid,3.3,Colorado
4848,7.0,"Ruby,SQL,Docker",3,"Cloud Computing,Mobile Development,Network Engineering",DevOps Engineer,132832,Bachelors,False,Hybrid,1.2,Illinois
4849,4.3,"Docker,AWS,Kubernetes",3,"Mobile Development,Network Engineering",DevOps Engineer,111455,Masters,True,Hybrid,2.3,Virginia
4850,7.3,"React,TensorFlow,Microservices,JavaScript,Java",5,"Web Development,DevOps",Full Stack Developer,134499,Masters,False,Remote,1.8,Washington
4851,2.9,"Node.js,AWS,Kubernetes,Docker,Python,JavaScript",6,"Mobile Development,Cloud Computing",ML Engineer,109901,Bachelors,False,Remote,2.3,North Carolina
4852,5.0,"Azure,Git,Microservices",3,"Web Development,Mobile Development,DevOps",Systems Engineer,120299,Masters,True,Hybrid,3.3,North Carolina
4853,7.4,"TensorFlow,Java,JavaScript,Git,React",5,"Data Science,Web Development",Security Analyst,162761,Bachelors,True,Hybrid,3.0,Virginia
4854,7.9,"Python,SQL,AWS,JavaScript,Microservices,Node.js,Linux,React",8,"Cloud Computing,Network Engineering,Machine Learning",Systems Engineer,152651,Bachelors,False,On-site,2.3,New York
4855,3.4,"SQL,Python,MongoDB,React,Azure",5,Web Development,Data Scientist,105558,Masters,True,Remote,3.0,Massachusetts
4856,2.3,"Git,Linux,REST API,SQL,C++",5,"Network Engineering,Web Development,DevOps",DevOps Engineer,104101,Bachelors,False,Remote,1.1,Texas
4857,8.0,"SQL,Java,Azure,Microservices,Go,AWS,Git",7,Security,Data Scientist,163669,Masters,True,On-site,1.2,Colorado
4858,6.8,"Azure,Kubernetes,PyTorch,Git,Python",5,"Security,Network Engineering,Data Science",DevOps Engineer,142100,Bachelors,True,Hybrid,1.5,Virginia
4859,5.0,"Java,TensorFlow,Python,Docker,REST API",5,"Cloud Computing,Data Science,Mobile Development",DevOps Engineer,118182,Bachelors,True,Remote,1.1,New York
4860,2.6,"Microservices,Git,Docker",3,Mobile Development,DevOps Engineer,86247,Bachelors,True,Remote,2.9,Georgia
4861,3.2,"Kubernetes,C++,React,Linux,MongoDB,Microservices,SQL",7,Machine Learning,Network Administrator,115913,Bachelors,True,Hybrid,1.2,Virginia
4862,2.3,"AWS,SQL,Kubernetes,Docker,PyTorch,React,C++",7,Data Science,Software Engineer,108713,Bachelors,True,Remote,1.5,Washington
4863,6.5,"Git,Microservices,React,Java,JavaScript",5,Security,Database Administrator,130687,Bachelors,True,Hybrid,2.8,Colorado
4864,3.3,"Kubernetes,Docker,Microservices,React,SQL,MongoDB",6,Web Development,Software Engineer,122863,Bachelors,False,Remote,2.0,Massachusetts
4865,5.8,"JavaScript,Linux,Microservices",3,"Mobile Development,Web Development",Software Engineer,112198,Bachelors,True,Hybrid,2.6,Florida
4866,4.4,"SQL,Linux,Docker,Azure",4,"Mobile Development,Systems Architecture",Systems Engineer,119371,Bachelors,True,On-site,3.9,Massachusetts
4867,8.0,"Node.js,Git,REST API,Linux,Python,Ruby,Java",7,"Web Development,Database Administration,Network Engineering",Full Stack Developer,158613,Bachelors,True,Remote,2.5,Utah
4868,6.0,"Java,Node.js,Git,Docker,MongoDB,JavaScript,Python,SQL",8,"Network Engineering,Web Development",ML Engineer,152001,Bachelors,True,Remote,2.3,Georgia
4869,6.1,"SQL,AWS,JavaScript,REST API,Java,MongoDB,Git,Linux",8,"Web Development,Cloud Computing",Data Scientist,164119,Masters,True,Hybrid,2.4,Illinois
4870,4.6,"Ruby,JavaScript,SQL,Git,Microservices,Docker,MongoDB,Kubernetes",8,"Database Administration,Data Science,Systems Architecture",DevOps Engineer,130911,Bachelors,True,Remote,1.6,California
4871,2.2,"Python,Ruby,SQL,Linux,Microservices",5,"DevOps,Network Engineering,Mobile Development",Full Stack Developer,92037,Bachelors,True,Hybrid,1.2,Arizona
4872,4.8,"JavaScript,React,PyTorch,MongoDB,Linux,REST API,SQL,AWS",8,"Web Development,Network Engineering,Machine Learning",Software Engineer,150114,Bachelors,False,Hybrid,1.1,New York
4873,7.5,"C++,Git,Node.js,Python",4,"Systems Architecture,DevOps,Web Development",Full Stack Developer,132639,Masters,True,Hybrid,1.4,Georgia
4874,2.9,"C++,React,Azure,Docker,REST API,MongoDB,AWS",7,DevOps,Network Administrator,111236,Bachelors,True,Hybrid,2.5,Virginia
4875,2.0,"Python,AWS,Ruby,Git",4,"Machine Learning,DevOps,Cloud Computing",DevOps Engineer,82401,Masters,True,Remote,2.1,Massachusetts
4876,4.8,"JavaScript,Node.js,SQL,PyTorch,REST API,Git",6,"Machine Learning,Security,Mobile Development",Software Engineer,140779,Bachelors,True,Hybrid,1.9,California
4877,4.2,"Git,PyTorch,Docker",3,"Network Engineering,Mobile Development,Web Development",Data Scientist,113281,Masters,False,Hybrid,2.2,Georgia
4878,6.3,"Git,Docker,Microservices,SQL,JavaScript",5,Web Development,Software Engineer,147506,Bachelors,True,Remote,1.0,Arizona
4879,2.2,"Azure,SQL,REST API",3,"Cloud Computing,Web Development,Systems Architecture",Systems Engineer,92366,Masters,False,Hybrid,3.5,California
4880,6.5,"SQL,Java,Go,Linux,Azure,REST API",6,"Mobile Development,Web Development",Network Administrator,158837,Bachelors,False,Remote,3.3,Massachusetts
4881,4.4,"SQL,MongoDB,REST API,JavaScript,Python,Ruby,Microservices,Docker",8,"Cloud Computing,DevOps",Software Engineer,142957,Bachelors,True,On-site,1.0,North Carolina
4882,4.7,"Ruby,TensorFlow,Azure,AWS,Python,REST API",6,"DevOps,Cloud Computing",Data Scientist,127702,Masters,False,On-site,2.4,Florida
4883,4.0,"Git,REST API,MongoDB,Python,Docker,Linux,AWS,Java",8,"Web Development,Security",Network Administrator,139274,Masters,False,On-site,1.6,Virginia
4884,6.8,"Python,Go,Kubernetes,Linux,Docker,REST API,Java,SQL",8,Cloud Computing,Full Stack Developer,166366,Masters,True,Remote,1.3,California
4885,4.0,"SQL,Java,Git,Python,Go,Linux,JavaScript,REST API",8,"Network Engineering,Mobile Development,Security",Systems Engineer,125703,Bachelors,True,Hybrid,3.7,Florida
4886,5.8,"Python,SQL,Java,Linux",4,"Database Administration,Cloud Computing",Systems Engineer,116568,Masters,True,Remote,3.6,Virginia
4887,6.3,"Java,Azure,Docker",3,Web Development,Network Administrator,129960,Bachelors,True,Hybrid,3.9,Utah
4888,4.9,"Git,PyTorch,Linux,Kubernetes,Python",5,"Web Development,DevOps,Mobile Development",Full Stack Developer,114395,Bachelors,True,Remote,3.5,California
4889,4.5,"Git,PyTorch,Python,Java,C++,AWS,Node.js",7,Mobile Development,Data Scientist,128838,Bachelors,True,Remote,3.1,Florida
4890,2.9,"SQL,Git,MongoDB,Linux,Node.js,Python,React",7,"Web Development,DevOps",Systems Engineer,103904,Masters,False,Hybrid,1.4,Virginia
4891,3.5,"Azure,Git,Python,MongoDB,JavaScript",5,"Data Science,Network Engineering,Cloud Computing",DevOps Engineer,119980,Masters,True,Hybrid,1.0,Illinois
4892,6.0,"Docker,Node.js,JavaScript,Git",4,"Web Development,Cloud Computing,Data Science",Software Engineer,131754,Bachelors,True,Hybrid,2.5,Utah
4893,3.6,"Node.js,C++,Microservices,Python,AWS,Kubernetes,SQL,JavaScript",8,"Web Development,Cloud Computing,DevOps",Software Engineer,132243,Bachelors,True,Hybrid,1.8,Oregon
4894,4.0,"Azure,React,Git,JavaScript,Java,SQL,REST API",7,"Data Science,Systems Architecture,Network Engineering",Cloud Architect,136624,Masters,True,On-site,2.5,Virginia
4895,7.1,"Python,AWS,Git",3,"Cloud Computing,Data Science,Mobile Development",Data Scientist,146881,Masters,False,On-site,2.1,Illinois
4896,3.2,"C++,Ruby,Azure",3,"Web Development,DevOps",Systems Engineer,105374,Bachelors,False,On-site,2.6,Texas
4897,4.3,"SQL,React,Ruby",3,"Mobile Development,Data Science",DevOps Engineer,112320,PhD,False,Remote,3.5,Virginia
4898,7.0,"Microservices,React,Node.js,JavaScript,Go,AWS,Linux,MongoDB",8,"Web Development,Database Administration",Software Engineer,175386,Bachelors,True,On-site,2.9,California
4899,6.4,"AWS,MongoDB,Java,Git,Docker",5,Network Engineering,Full Stack Developer,133914,Bachelors,True,Hybrid,3.7,California
4900,4.9,"React,Docker,AWS,Azure,Git,JavaScript,Java",7,"Systems Architecture,Web Development",Software Engineer,138792,Masters,False,Hybrid,3.4,Texas
4901,4.5,"Azure,REST API,TensorFlow,Git,Node.js,C++",6,Mobile Development,ML Engineer,123197,Bachelors,False,Remote,1.9,New York
4902,5.1,"Node.js,MongoDB,REST API,React",4,"Mobile Development,Systems Architecture,Data Science",Data Scientist,118677,Masters,True,Hybrid,2.1,Oregon
4903,4.6,"JavaScript,Git,Azure,Linux,Microservices",5,"Cloud Computing,Web Development",Software Engineer,117585,PhD,True,Remote,3.2,Texas
4904,6.8,"Kubernetes,Azure,C++",3,"Security,DevOps,Mobile Development",Data Scientist,124295,Masters,True,Remote,3.1,Oregon
4905,4.1,"Git,Linux,Microservices,JavaScript,REST API,Kubernetes,SQL",7,"Systems Architecture,Mobile Development,Web Development",ML Engineer,115669,Masters,True,Hybrid,3.9,Georgia
4906,5.5,"C++,Docker,Java,Linux,SQL,REST API,Go",7,"Security,Cloud Computing,Systems Architecture",Software Engineer,144810,Masters,True,Hybrid,3.6,California
4907,5.8,"Kubernetes,Python,JavaScript,Git,AWS,REST API",6,Security,Full Stack Developer,138739,Bachelors,True,Remote,3.4,Colorado
4908,7.9,"Kubernetes,MongoDB,Microservices,Python,Git",5,Web Development,Security Analyst,149969,Bachelors,False,Remote,1.2,Colorado
4909,6.4,"JavaScript,Node.js,MongoDB,Python,Git,SQL,AWS,Linux",8,"Network Engineering,Cloud Computing",Data Scientist,164693,Bachelors,True,Remote,3.6,Virginia
4910,3.3,"MongoDB,Python,TensorFlow",3,Network Engineering,Network Administrator,89554,Bachelors,True,Hybrid,3.3,California
4911,6.2,"Microservices,Linux,Python,Docker,SQL,REST API,Git",7,"Data Science,Cloud Computing",DevOps Engineer,144199,Masters,False,Hybrid,1.6,North Carolina
4912,7.7,"Python,REST API,Azure,Ruby,Java,AWS,React,Node.js",8,"Systems Architecture,Web Development",Systems Engineer,156036,Bachelors,True,Hybrid,2.5,Virginia
4913,6.4,"SQL,MongoDB,React,REST API,Ruby,PyTorch,JavaScript",7,"Machine Learning,Cloud Computing,Data Science",Systems Engineer,138729,Bachelors,True,Hybrid,1.5,Florida
4914,7.4,"Git,TensorFlow,MongoDB,Python,Docker",5,"Mobile Development,Security,Database Administration",Data Scientist,161914,Masters,False,Hybrid,1.6,Georgia
4915,5.2,"SQL,Python,AWS,Git,Docker,Node.js,Microservices,JavaScript",8,Mobile Development,Data Scientist,132501,Masters,True,Hybrid,3.8,Colorado
4916,7.6,"Git,JavaScript,Kubernetes,SQL,Linux,C++,React,Microservices",8,"Database Administration,Security",Data Scientist,155836,Masters,True,Hybrid,2.6,Illinois
4917,6.1,"React,PyTorch,REST API,Azure,Git,Java",6,Systems Architecture,Cloud Architect,134111,Bachelors,False,Remote,1.1,Massachusetts
4918,6.2,"Python,TensorFlow,Git",3,DevOps,Cloud Architect,126965,Bachelors,True,Remote,2.2,New York
4919,3.3,"Azure,Java,Kubernetes,SQL,MongoDB,Git,Docker,JavaScript",8,"Cloud Computing,Database Administration,Security",Software Engineer,111661,Bachelors,True,On-site,2.2,Illinois
4920,2.8,"Go,JavaScript,Git",3,"Mobile Development,Cloud Computing",Data Scientist,96055,Bachelors,True,On-site,2.4,Virginia
4921,3.6,"REST API,Kubernetes,Java,MongoDB",4,Web Development,Cloud Architect,100871,Bachelors,False,On-site,2.4,Washington
4922,3.2,"SQL,MongoDB,REST API,React",4,Web Development,Network Administrator,94858,Bachelors,True,Remote,1.5,Colorado
4923,4.5,"Kubernetes,Python,C++,AWS",4,Data Science,Database Administrator,104136,Bachelors,False,On-site,3.5,North Carolina
4924,3.4,"Microservices,JavaScript,SQL,C++,Git,Azure,React,Docker",8,Web Development,Software Engineer,134177,Bachelors,True,On-site,3.8,Texas
4925,5.6,"AWS,Ruby,Node.js,Microservices,Java,Python",6,DevOps,Software Engineer,125524,Bachelors,True,Hybrid,3.6,Arizona
4926,2.4,"PyTorch,React,AWS,C++,Git,Python,SQL",7,Mobile Development,ML Engineer,111614,Bachelors,True,Remote,4.0,Georgia
4927,3.1,"Kubernetes,Ruby,Azure,AWS,TensorFlow,Python,Git",7,"Data Science,Web Development",ML Engineer,116184,Bachelors,True,Hybrid,3.0,Texas
4928,5.6,"Azure,Linux,Node.js,AWS,PyTorch",5,Cloud Computing,Software Engineer,120722,Bachelors,True,Remote,2.8,Florida
4929,3.0,"Git,React,Python",3,"Web Development,Mobile Development",Full Stack Developer,102676,Bachelors,True,Hybrid,3.8,Arizona
4930,6.4,"SQL,Docker,C++,React,TensorFlow",5,"Cloud Computing,Security,Systems Architecture",Software Engineer,125393,Bachelors,False,On-site,1.3,Virginia
4931,2.3,"Go,Java,Linux",3,Security,ML Engineer,87070,Masters,True,Remote,1.7,Illinois
4932,6.0,"Node.js,SQL,REST API",3,Cloud Computing,Software Engineer,129612,Bachelors,True,Hybrid,3.4,North Carolina
4933,7.4,"REST API,React,Node.js",3,Machine Learning,Full Stack Developer,133710,Bachelors,True,On-site,1.5,Massachusetts
4934,3.5,"Java,SQL,AWS,MongoDB,JavaScript,Ruby,REST API,Linux",8,"Systems Architecture,Data Science",Software Engineer,118168,Bachelors,True,On-site,1.9,Colorado
4935,2.1,"React,Linux,Go,Node.js,Microservices,TensorFlow",6,"Cloud Computing,Database Administration",Network Administrator,95785,Bachelors,True,Remote,2.4,Virginia
4936,7.4,"React,Python,SQL,Git",4,"Security,Network Engineering,Systems Architecture",Software Engineer,134088,Bachelors,False,Remote,2.0,Illinois
4937,2.5,"JavaScript,Kubernetes,SQL,Linux,Git",5,"Security,Systems Architecture",ML Engineer,99061,Masters,True,Remote,2.8,Colorado
4938,5.6,"Kubernetes,SQL,Azure",3,"Machine Learning,Systems Architecture,Web Development",Systems Engineer,124565,Masters,True,Hybrid,3.6,New York
4939,2.4,"Microservices,Python,Docker,Azure,SQL,Java,AWS",7,Web Development,Full Stack Developer,104749,Bachelors,True,Hybrid,2.6,Colorado
4940,2.5,"Linux,Node.js,REST API",3,"Cloud Computing,Systems Architecture",Software Engineer,82017,Bachelors,True,On-site,2.2,Florida
4941,3.2,"Go,Microservices,Python,MongoDB,React",5,"Data Science,Database Administration",Data Scientist,99194,Bachelors,True,On-site,1.7,California
4942,6.8,"Java,Azure,Docker,TensorFlow,JavaScript",5,"Network Engineering,Machine Learning",DevOps Engineer,132263,Masters,True,Hybrid,3.2,Colorado
4943,5.7,"Kubernetes,SQL,Linux,Node.js,Docker,MongoDB,Python,Azure",8,"Network Engineering,Machine Learning",Systems Engineer,133246,Masters,True,Hybrid,1.2,Oregon
4944,4.2,"Azure,Python,JavaScript,REST API,MongoDB,Linux,Git,Kubernetes",8,"DevOps,Database Administration",Systems Engineer,120151,Bachelors,False,Remote,2.2,Massachusetts
4945,3.1,"Microservices,Linux,PyTorch,Go",4,Network Engineering,Data Scientist,101228,Bachelors,False,On-site,2.1,Illinois
4946,2.1,"Java,SQL,Node.js,Python,REST API,AWS,Git,Microservices",8,Data Science,Software Engineer,114570,Masters,True,Remote,3.4,New York
4947,4.7,"Linux,PyTorch,JavaScript,TensorFlow,C++,Python",6,Data Science,Full Stack Developer,130644,Bachelors,True,Hybrid,2.7,Illinois
4948,4.0,"JavaScript,Microservices,AWS,Azure,SQL,React,Python,Linux",8,"Network Engineering,Machine Learning,DevOps",Network Administrator,117273,Masters,True,Hybrid,3.2,New York
4949,7.9,"SQL,C++,Linux,Docker,Ruby,PyTorch",6,"Database Administration,Machine Learning",DevOps Engineer,156826,Masters,True,Hybrid,3.7,Georgia
4950,4.4,"Python,MongoDB,Kubernetes,Ruby,REST API,Docker,Git,Azure",8,Web Development,ML Engineer,125220,Bachelors,True,Hybrid,2.9,Oregon
4951,6.4,"TensorFlow,SQL,Java,Node.js,JavaScript,Microservices",6,"Data Science,Network Engineering,Mobile Development",Cloud Architect,137545,Masters,True,On-site,2.6,Virginia
4952,2.5,"Docker,Linux,Microservices,Node.js",4,"Machine Learning,Web Development",Full Stack Developer,104383,Masters,True,Hybrid,1.5,Washington
